datetime,count
2011-04-23 07:00:00,66.54
2011-04-23 08:00:00,78.61
2011-04-23 09:00:00,90.17
2011-04-23 10:00:00,225.86
2011-04-23 11:00:00,228.75
2011-04-23 12:00:00,197.37
2011-04-23 13:00:00,205.52
2011-04-23 14:00:00,312.23
2011-04-23 15:00:00,356.47
2011-04-23 16:00:00,347.46
2011-04-23 17:00:00,369.32
2011-04-23 18:00:00,282.79
2011-04-23 19:00:00,225.85
2011-04-23 20:00:00,192.86
2011-04-23 21:00:00,169.76
2011-04-23 22:00:00,147.78
2011-04-23 23:00:00,110.58
2011-04-24 00:00:00,74.155
2011-04-24 01:00:00,75.445
2011-04-24 02:00:00,39.4
2011-04-24 03:00:00,29.96
2011-04-24 04:00:00,12.83
2011-04-24 05:00:00,13.8
2011-04-24 06:00:00,18.15
2011-04-24 07:00:00,76.97
2011-04-24 08:00:00,129.61
2011-04-24 09:00:00,186.6
2011-04-24 10:00:00,317.41
2011-04-24 11:00:00,448.16
2011-04-24 12:00:00,423.63
2011-04-24 13:00:00,452.03
2011-04-24 14:00:00,525.14
2011-04-24 15:00:00,480.06
2011-04-24 16:00:00,492.66
2011-04-24 17:00:00,488.66
2011-04-24 18:00:00,443.1
2011-04-24 19:00:00,206.06
2011-04-24 20:00:00,164.69
2011-04-24 21:00:00,102.52
2011-04-24 22:00:00,65.88
2011-04-24 23:00:00,85.31
2011-04-25 00:00:00,22.33
2011-04-25 01:00:00,14.81
2011-04-25 02:00:00,9
2011-04-25 03:00:00,3.8
2011-04-25 04:00:00,3.39
2011-04-25 05:00:00,19.46
2011-04-25 06:00:00,82.29
2011-04-25 07:00:00,255.87
2011-04-25 08:00:00,523.94
2011-04-25 09:00:00,266.51
2011-04-25 10:00:00,142.22
2011-04-25 11:00:00,188.25
2011-04-25 12:00:00,204
2011-04-25 13:00:00,250.03
2011-04-25 14:00:00,216.97
2011-04-25 15:00:00,234.7
2011-04-25 16:00:00,338.09
2011-04-25 17:00:00,515.95
2011-04-25 18:00:00,519.3
2011-04-25 19:00:00,459.78
2011-04-25 20:00:00,296.68
2011-04-25 21:00:00,215.6
2011-04-25 22:00:00,146.43
2011-04-25 23:00:00,67.28
2011-04-26 00:00:00,32.54
2011-04-26 01:00:00,15.58
2011-04-26 02:00:00,8.49
2011-04-26 03:00:00,4.12
2011-04-26 04:00:00,5.39
2011-04-26 05:00:00,21.01
2011-04-26 06:00:00,99.2
2011-04-26 07:00:00,370.48
2011-04-26 08:00:00,473.94
2011-04-26 09:00:00,261.38
2011-04-26 10:00:00,133.22
2011-04-26 11:00:00,169.45
2011-04-26 12:00:00,211.82
2011-04-26 13:00:00,191.46
2011-04-26 14:00:00,176.27
2011-04-26 15:00:00,200.39
2011-04-26 16:00:00,333.46
2011-04-26 17:00:00,525.18
2011-04-26 18:00:00,520.73
2011-04-26 19:00:00,441.04
2011-04-26 20:00:00,284.82
2011-04-26 21:00:00,218.42
2011-04-26 22:00:00,141.27
2011-04-26 23:00:00,82.14
2011-04-27 00:00:00,30.91
2011-04-27 01:00:00,15.36
2011-04-27 02:00:00,9.65
2011-04-27 03:00:00,3.57
2011-04-27 04:00:00,3.53
2011-04-27 05:00:00,18.03
2011-04-27 06:00:00,101.7
2011-04-27 07:00:00,293.25
2011-04-27 08:00:00,495.98
2011-04-27 09:00:00,244.83
2011-04-27 10:00:00,123.52
2011-04-27 11:00:00,162.32
2011-04-27 12:00:00,149.06
2011-04-27 13:00:00,133.83
2011-04-27 14:00:00,184.38
2011-04-27 15:00:00,203.53
2011-04-27 16:00:00,316.72
2011-04-27 17:00:00,392.71
2011-04-27 18:00:00,371.73
2011-04-27 19:00:00,367
2011-04-27 20:00:00,252.38
2011-04-27 21:00:00,170.39
2011-04-27 22:00:00,113.74
2011-04-27 23:00:00,72.36
2011-04-28 00:00:00,39.22
2011-04-28 01:00:00,18.87
2011-04-28 02:00:00,9.33
2011-04-28 03:00:00,6.59
2011-04-28 04:00:00,6.1
2011-04-28 05:00:00,24.02
2011-04-28 06:00:00,97.14
2011-04-28 07:00:00,346.55
2011-04-28 08:00:00,526.36
2011-04-28 09:00:00,164.78
2011-04-28 10:00:00,117.34
2011-04-28 11:00:00,119.48
2011-04-28 12:00:00,149.29
2011-04-28 13:00:00,122.2
2011-04-28 14:00:00,122.64
2011-04-28 15:00:00,209.25
2011-04-28 16:00:00,251.72
2011-04-28 17:00:00,500.09
2011-04-28 18:00:00,487.33
2011-04-28 19:00:00,496.31
2011-04-28 20:00:00,364.95
2011-04-28 21:00:00,246.28
2011-04-28 22:00:00,213.25
2011-04-28 23:00:00,147.13
2011-04-29 00:00:00,47.04
2011-04-29 01:00:00,31.2
2011-04-29 02:00:00,12.43
2011-04-29 03:00:00,7.78
2011-04-29 04:00:00,6.14
2011-04-29 05:00:00,24.84
2011-04-29 06:00:00,110.62
2011-04-29 07:00:00,388.05
2011-04-29 08:00:00,540.75
2011-04-29 09:00:00,271.07
2011-04-29 10:00:00,236.1
2011-04-29 11:00:00,263.22
2011-04-29 12:00:00,337.05
2011-04-29 13:00:00,343.18
2011-04-29 14:00:00,288.58
2011-04-29 15:00:00,310.04
2011-04-29 16:00:00,369.07
2011-04-29 17:00:00,480.42
2011-04-29 18:00:00,441.15
2011-04-29 19:00:00,244.8
2011-04-29 20:00:00,225.35
2011-04-29 21:00:00,169.08
2011-04-29 22:00:00,162.27
2011-04-29 23:00:00,117.52
2011-04-30 00:00:00,70.56
2011-04-30 01:00:00,71.11
2011-04-30 02:00:00,32.86
2011-04-30 03:00:00,22.39
2011-04-30 04:00:00,7.42
2011-04-30 05:00:00,7.67
2011-04-30 06:00:00,21.19
2011-04-30 07:00:00,61.16
2011-04-30 08:00:00,94.74
2011-04-30 09:00:00,264.77
2011-04-30 10:00:00,299.13
2011-04-30 11:00:00,390.01
2011-04-30 12:00:00,410.18
2011-04-30 13:00:00,461.68
2011-04-30 14:00:00,526.42
2011-04-30 15:00:00,527.55
2011-04-30 16:00:00,422.36
2011-04-30 17:00:00,410.85
2011-04-30 18:00:00,381.06
2011-04-30 19:00:00,285.01
2011-04-30 20:00:00,178.02
2011-04-30 21:00:00,129.33
2011-04-30 22:00:00,134.76
2011-04-30 23:00:00,88.13
2011-05-20 00:00:00,43.19
2011-05-20 01:00:00,25.93
2011-05-20 02:00:00,11.61
2011-05-20 03:00:00,6.55
2011-05-20 04:00:00,6.11
2011-05-20 05:00:00,24.88
2011-05-20 06:00:00,125.81
2011-05-20 07:00:00,414.71
2011-05-20 08:00:00,618.53
2011-05-20 09:00:00,243.05
2011-05-20 10:00:00,180.07
2011-05-20 11:00:00,203.88
2011-05-20 12:00:00,259.25
2011-05-20 13:00:00,209.23
2011-05-20 14:00:00,261.5
2011-05-20 15:00:00,267.22
2011-05-20 16:00:00,383.84
2011-05-20 17:00:00,621.77
2011-05-20 18:00:00,621.91
2011-05-20 19:00:00,408.75
2011-05-20 20:00:00,286.84
2011-05-20 21:00:00,243.29
2011-05-20 22:00:00,185.08
2011-05-20 23:00:00,145.89
2011-05-21 00:00:00,110.585
2011-05-21 01:00:00,81.8865
2011-05-21 02:00:00,66.49
2011-05-21 03:00:00,30.33
2011-05-21 04:00:00,7.51
2011-05-21 05:00:00,9.03
2011-05-21 06:00:00,31.83
2011-05-21 07:00:00,83.31
2011-05-21 08:00:00,177
2011-05-21 09:00:00,302.06
2011-05-21 10:00:00,437.05
2011-05-21 11:00:00,522.09
2011-05-21 12:00:00,629.19
2011-05-21 13:00:00,616.66
2011-05-21 14:00:00,635.73
2011-05-21 15:00:00,566.88
2011-05-21 16:00:00,557.27
2011-05-21 17:00:00,528.363333333
2011-05-21 18:00:00,441.7325
2011-05-21 19:00:00,428.143333333
2011-05-21 20:00:00,291.72
2011-05-21 21:00:00,264.58
2011-05-21 22:00:00,223.58
2011-05-21 23:00:00,174.38
2011-05-22 00:00:00,135.78
2011-05-22 01:00:00,74.815
2011-05-22 02:00:00,68.18
2011-05-22 03:00:00,29.17
2011-05-22 04:00:00,12.77
2011-05-22 05:00:00,12.79
2011-05-22 06:00:00,14.95
2011-05-22 07:00:00,50.48
2011-05-22 08:00:00,103.41
2011-05-22 09:00:00,262.88
2011-05-22 10:00:00,396.13
2011-05-22 11:00:00,489.16
2011-05-22 12:00:00,466.28
2011-05-22 13:00:00,593.43
2011-05-22 14:00:00,396.31
2011-05-22 15:00:00,498.85
2011-05-22 16:00:00,444.2
2011-05-22 17:00:00,444.669166667
2011-05-22 18:00:00,465.58
2011-05-22 19:00:00,364.24
2011-05-22 20:00:00,301.27
2011-05-22 21:00:00,206.18
2011-05-22 22:00:00,135.25
2011-05-22 23:00:00,101.13
2011-05-23 00:00:00,31.27
2011-05-23 01:00:00,23.23
2011-05-23 02:00:00,5.94
2011-05-23 03:00:00,4.12
2011-05-23 04:00:00,5.15
2011-05-23 05:00:00,20.9
2011-05-23 06:00:00,89.32
2011-05-23 07:00:00,292.38
2011-05-23 08:00:00,534.2
2011-05-23 09:00:00,241.83
2011-05-23 10:00:00,147.99
2011-05-23 11:00:00,181.06
2011-05-23 12:00:00,206.19
2011-05-23 13:00:00,200.74
2011-05-23 14:00:00,182.57
2011-05-23 15:00:00,192.21
2011-05-23 16:00:00,334.05
2011-05-23 17:00:00,594.51
2011-05-23 18:00:00,635.51
2011-05-23 19:00:00,424.99
2011-05-23 20:00:00,259.34
2011-05-23 21:00:00,183.91
2011-05-23 22:00:00,125.96
2011-05-23 23:00:00,72.19
2011-05-24 00:00:00,25.04
2011-05-24 01:00:00,13.64
2011-05-24 02:00:00,8.47
2011-05-24 03:00:00,5.22
2011-05-24 04:00:00,6.87
2011-05-24 05:00:00,15.55
2011-05-24 06:00:00,120.64
2011-05-24 07:00:00,271.99
2011-05-24 08:00:00,435.78
2011-05-24 09:00:00,287.4
2011-05-24 10:00:00,141.13
2011-05-24 11:00:00,174.52
2011-05-24 12:00:00,193.16
2011-05-24 13:00:00,226.99
2011-05-24 14:00:00,178.2
2011-05-24 15:00:00,185.33
2011-05-24 16:00:00,313.17
2011-05-24 17:00:00,651.59
2011-05-24 18:00:00,595.1
2011-05-24 19:00:00,435.25
2011-05-24 20:00:00,291.62
2011-05-24 21:00:00,225.36
2011-05-24 22:00:00,95.27
2011-05-24 23:00:00,96.01
2011-05-25 00:00:00,34.32
2011-05-25 01:00:00,15.74
2011-05-25 02:00:00,9.28
2011-05-25 03:00:00,5
2011-05-25 04:00:00,5.02
2011-05-25 05:00:00,26.01
2011-05-25 06:00:00,114.29
2011-05-25 07:00:00,387.99
2011-05-25 08:00:00,589.07
2011-05-25 09:00:00,320.24
2011-05-25 10:00:00,179.2
2011-05-25 11:00:00,200.3
2011-05-25 12:00:00,226.56
2011-05-25 13:00:00,219.12
2011-05-25 14:00:00,207.76
2011-05-25 15:00:00,244.25
2011-05-25 16:00:00,369.14
2011-05-25 17:00:00,738.1
2011-05-25 18:00:00,702.76
2011-05-25 19:00:00,538.72
2011-05-25 20:00:00,346.19
2011-05-25 21:00:00,272.49
2011-05-25 22:00:00,237.13
2011-05-25 23:00:00,110.34
2011-05-26 00:00:00,75.98
2011-05-26 01:00:00,33.35
2011-05-26 02:00:00,11.75
2011-05-26 03:00:00,5.87
2011-05-26 04:00:00,6.2
2011-05-26 05:00:00,25.69
2011-05-26 06:00:00,93.85
2011-05-26 07:00:00,278.02
2011-05-26 08:00:00,530.48
2011-05-26 09:00:00,233.25
2011-05-26 10:00:00,147.3
2011-05-26 11:00:00,173.11
2011-05-26 12:00:00,203.45
2011-05-26 13:00:00,194.96
2011-05-26 14:00:00,185.81
2011-05-26 15:00:00,178.09
2011-05-26 16:00:00,343.75
2011-05-26 17:00:00,557.78
2011-05-26 18:00:00,529.82
2011-05-26 19:00:00,493.24
2011-05-26 20:00:00,349.66
2011-05-26 21:00:00,256.51
2011-05-26 22:00:00,230.5
2011-05-26 23:00:00,148.54
2011-05-27 00:00:00,71.06
2011-05-27 01:00:00,33.15
2011-05-27 02:00:00,14.59
2011-05-27 03:00:00,9.13
2011-05-27 04:00:00,8.87
2011-05-27 05:00:00,29.23
2011-05-27 06:00:00,118.93
2011-05-27 07:00:00,342.6
2011-05-27 08:00:00,496.76
2011-05-27 09:00:00,262.75
2011-05-27 10:00:00,200.95
2011-05-27 11:00:00,233.74
2011-05-27 12:00:00,262.95
2011-05-27 13:00:00,239.2
2011-05-27 14:00:00,226.34
2011-05-27 15:00:00,248.03
2011-05-27 16:00:00,397.59
2011-05-27 17:00:00,574.97
2011-05-27 18:00:00,588.6
2011-05-27 19:00:00,303.48
2011-05-27 20:00:00,308.15
2011-05-27 21:00:00,181.92
2011-05-27 22:00:00,200.59
2011-05-27 23:00:00,167.1
2011-05-28 00:00:00,126.72
2011-05-28 01:00:00,96.37
2011-05-28 02:00:00,62.07
2011-05-28 03:00:00,29.14
2011-05-28 04:00:00,10.55
2011-05-28 05:00:00,13.11
2011-05-28 06:00:00,43.73
2011-05-28 07:00:00,64.37
2011-05-28 08:00:00,154.87
2011-05-28 09:00:00,276.34
2011-05-28 10:00:00,394.55
2011-05-28 11:00:00,413.13
2011-05-28 12:00:00,415.99
2011-05-28 13:00:00,453.54
2011-05-28 14:00:00,440.78
2011-05-28 15:00:00,466.11
2011-05-28 16:00:00,472.96
2011-05-28 17:00:00,469.043333333
2011-05-28 18:00:00,415.11
2011-05-28 19:00:00,314.86
2011-05-28 20:00:00,302.71
2011-05-28 21:00:00,250.94
2011-05-28 22:00:00,225.67
2011-05-28 23:00:00,194.79
2011-05-29 00:00:00,127.24
2011-05-29 01:00:00,94.75
2011-05-29 02:00:00,67.65
2011-05-29 03:00:00,29.01
2011-05-29 04:00:00,14.89
2011-05-29 05:00:00,13.05
2011-05-29 06:00:00,15.43
2011-05-29 07:00:00,35.48
2011-05-29 08:00:00,78.98
2011-05-29 09:00:00,135.83
2011-05-29 10:00:00,308.62
2011-05-29 11:00:00,331.22
2011-05-29 12:00:00,379.58
2011-05-29 13:00:00,407.51
2011-05-29 14:00:00,400.31
2011-05-29 15:00:00,408.55
2011-05-29 16:00:00,419.74
2011-05-29 17:00:00,417.460833333
2011-05-29 18:00:00,278.93
2011-05-29 19:00:00,278.68
2011-05-29 20:00:00,244.21
2011-05-29 21:00:00,179.08
2011-05-29 22:00:00,142.4
2011-05-29 23:00:00,117.56
2011-05-30 00:00:00,114.82
2011-05-30 01:00:00,77.01
2011-05-30 02:00:00,51.81
2011-05-30 03:00:00,27.61
2011-05-30 04:00:00,14.56
2011-05-30 05:00:00,18.71
2011-05-30 06:00:00,55.06
2011-05-30 07:00:00,165.07
2011-05-30 08:00:00,288.64
2011-05-30 09:00:00,246.09
2011-05-30 10:00:00,375.69
2011-05-30 11:00:00,402.93
2011-05-30 12:00:00,428.12
2011-05-30 13:00:00,429.32
2011-05-30 14:00:00,448.75
2011-05-30 15:00:00,448.73
2011-05-30 16:00:00,329.98
2011-05-30 17:00:00,546.64
2011-05-30 18:00:00,551.662
2011-05-30 19:00:00,381.03
2011-05-30 20:00:00,319.52
2011-05-30 21:00:00,297.96
2011-05-30 22:00:00,248.86
2011-05-30 23:00:00,98.75
2011-05-31 00:00:00,48.03
2011-05-31 01:00:00,21.65
2011-05-31 02:00:00,8.16
2011-05-31 03:00:00,5.29
2011-05-31 04:00:00,7.61
2011-05-31 05:00:00,26.45
2011-05-31 06:00:00,126.48
2011-05-31 07:00:00,389.92
2011-05-31 08:00:00,530.75
2011-05-31 09:00:00,227.16
2011-05-31 10:00:00,153.71
2011-05-31 11:00:00,172.12
2011-05-31 12:00:00,174.72
2011-05-31 13:00:00,145.15
2011-05-31 14:00:00,155.59
2011-05-31 15:00:00,147.44
2011-05-31 16:00:00,256.52
2011-05-31 17:00:00,618.26
2011-05-31 18:00:00,660.78
2011-05-31 19:00:00,470.64
2011-05-31 20:00:00,326.41
2011-05-31 21:00:00,261.65
2011-05-31 22:00:00,213.63
2011-05-31 23:00:00,128.72
2011-06-20 00:00:00,36.71
2011-06-20 01:00:00,16.1
2011-06-20 02:00:00,7.11
2011-06-20 03:00:00,4.35
2011-06-20 04:00:00,3.92
2011-06-20 05:00:00,29.79
2011-06-20 06:00:00,107.27
2011-06-20 07:00:00,195.11
2011-06-20 08:00:00,421.25
2011-06-20 09:00:00,235.32
2011-06-20 10:00:00,152.69
2011-06-20 11:00:00,159.4
2011-06-20 12:00:00,204.16
2011-06-20 13:00:00,252.29
2011-06-20 14:00:00,235.59
2011-06-20 15:00:00,241.48
2011-06-20 16:00:00,354.92
2011-06-20 17:00:00,721.11
2011-06-20 18:00:00,637.81
2011-06-20 19:00:00,484.95
2011-06-20 20:00:00,339.85
2011-06-20 21:00:00,254.92
2011-06-20 22:00:00,157.84
2011-06-20 23:00:00,79.1
2011-06-21 00:00:00,34.5
2011-06-21 01:00:00,14.1
2011-06-21 02:00:00,7.88
2011-06-21 03:00:00,5.06
2011-06-21 04:00:00,6.58
2011-06-21 05:00:00,29.67
2011-06-21 06:00:00,138.35
2011-06-21 07:00:00,292.92
2011-06-21 08:00:00,554.21
2011-06-21 09:00:00,265.8
2011-06-21 10:00:00,155.15
2011-06-21 11:00:00,158.85
2011-06-21 12:00:00,213.59
2011-06-21 13:00:00,198.78
2011-06-21 14:00:00,191.25
2011-06-21 15:00:00,214.11
2011-06-21 16:00:00,320.02
2011-06-21 17:00:00,653
2011-06-21 18:00:00,721.23
2011-06-21 19:00:00,420.95
2011-06-21 20:00:00,377.69
2011-06-21 21:00:00,252.37
2011-06-21 22:00:00,197.67
2011-06-21 23:00:00,105.27
2011-06-22 00:00:00,39.52
2011-06-22 01:00:00,19.42
2011-06-22 02:00:00,8.55
2011-06-22 03:00:00,6.51
2011-06-22 04:00:00,5.83
2011-06-22 05:00:00,32.69
2011-06-22 06:00:00,143.02
2011-06-22 07:00:00,407.31
2011-06-22 08:00:00,643.13
2011-06-22 09:00:00,257.41
2011-06-22 10:00:00,159.78
2011-06-22 11:00:00,176.47
2011-06-22 12:00:00,208.66
2011-06-22 13:00:00,183.2
2011-06-22 14:00:00,182.76
2011-06-22 15:00:00,180.83
2011-06-22 16:00:00,330.75
2011-06-22 17:00:00,639.36
2011-06-22 18:00:00,626.54
2011-06-22 19:00:00,444.5
2011-06-22 20:00:00,333.22
2011-06-22 21:00:00,242.39
2011-06-22 22:00:00,183.23
2011-06-22 23:00:00,108.28
2011-06-23 00:00:00,50.01
2011-06-23 01:00:00,22.54
2011-06-23 02:00:00,9.66
2011-06-23 03:00:00,5.84
2011-06-23 04:00:00,6.31
2011-06-23 05:00:00,33.91
2011-06-23 06:00:00,145.66
2011-06-23 07:00:00,370.45
2011-06-23 08:00:00,484.62
2011-06-23 09:00:00,269.59
2011-06-23 10:00:00,180.25
2011-06-23 11:00:00,155.02
2011-06-23 12:00:00,205.35
2011-06-23 13:00:00,196.53
2011-06-23 14:00:00,176.83
2011-06-23 15:00:00,185.13
2011-06-23 16:00:00,338.26
2011-06-23 17:00:00,605.81
2011-06-23 18:00:00,566.94
2011-06-23 19:00:00,457.14
2011-06-23 20:00:00,346.11
2011-06-23 21:00:00,285.95
2011-06-23 22:00:00,186.46
2011-06-23 23:00:00,145.08
2011-06-24 00:00:00,56.57
2011-06-24 01:00:00,29.19
2011-06-24 02:00:00,12.38
2011-06-24 03:00:00,7.11
2011-06-24 04:00:00,7.93
2011-06-24 05:00:00,33.54
2011-06-24 06:00:00,132.02
2011-06-24 07:00:00,322.01
2011-06-24 08:00:00,497.88
2011-06-24 09:00:00,264.02
2011-06-24 10:00:00,211.82
2011-06-24 11:00:00,259.35
2011-06-24 12:00:00,328.09
2011-06-24 13:00:00,338.21
2011-06-24 14:00:00,262.53
2011-06-24 15:00:00,340.51
2011-06-24 16:00:00,444.86
2011-06-24 17:00:00,721.32
2011-06-24 18:00:00,645.32
2011-06-24 19:00:00,460.24
2011-06-24 20:00:00,316.09
2011-06-24 21:00:00,272.76
2011-06-24 22:00:00,228.07
2011-06-24 23:00:00,160.7
2011-06-25 00:00:00,124.29
2011-06-25 01:00:00,97.6683333333
2011-06-25 02:00:00,81.4
2011-06-25 03:00:00,34.38
2011-06-25 04:00:00,10.84
2011-06-25 05:00:00,10.21
2011-06-25 06:00:00,39.3
2011-06-25 07:00:00,57.24
2011-06-25 08:00:00,162.51
2011-06-25 09:00:00,224.71
2011-06-25 10:00:00,415.32
2011-06-25 11:00:00,463.51
2011-06-25 12:00:00,542.89
2011-06-25 13:00:00,548.08
2011-06-25 14:00:00,443.37
2011-06-25 15:00:00,457.4
2011-06-25 16:00:00,491.6
2011-06-25 17:00:00,529.173333333
2011-06-25 18:00:00,465.103333333
2011-06-25 19:00:00,387.743333333
2011-06-25 20:00:00,300.96
2011-06-25 21:00:00,265.24
2011-06-25 22:00:00,221.66
2011-06-25 23:00:00,153.21
2011-06-26 00:00:00,152.74
2011-06-26 01:00:00,117.2
2011-06-26 02:00:00,83.35
2011-06-26 03:00:00,33.84
2011-06-26 04:00:00,15.33
2011-06-26 05:00:00,12.52
2011-06-26 06:00:00,27.61
2011-06-26 07:00:00,48.52
2011-06-26 08:00:00,126.59
2011-06-26 09:00:00,254.23
2011-06-26 10:00:00,359.02
2011-06-26 11:00:00,500.21
2011-06-26 12:00:00,549.93
2011-06-26 13:00:00,572.28
2011-06-26 14:00:00,547.34
2011-06-26 15:00:00,550.21
2011-06-26 16:00:00,482.31
2011-06-26 17:00:00,510.56
2011-06-26 18:00:00,438.698333333
2011-06-26 19:00:00,373.83
2011-06-26 20:00:00,279.78
2011-06-26 21:00:00,205.78
2011-06-26 22:00:00,183.95
2011-06-26 23:00:00,103.64
2011-06-27 00:00:00,57.51
2011-06-27 01:00:00,14.99
2011-06-27 02:00:00,11.69
2011-06-27 03:00:00,5.37
2011-06-27 04:00:00,6.29
2011-06-27 05:00:00,30.08
2011-06-27 06:00:00,143.15
2011-06-27 07:00:00,371.63
2011-06-27 08:00:00,542
2011-06-27 09:00:00,279.35
2011-06-27 10:00:00,159.98
2011-06-27 11:00:00,171.88
2011-06-27 12:00:00,216.04
2011-06-27 13:00:00,200.74
2011-06-27 14:00:00,192.68
2011-06-27 15:00:00,220.14
2011-06-27 16:00:00,349.89
2011-06-27 17:00:00,748.42
2011-06-27 18:00:00,739.61
2011-06-27 19:00:00,522.9
2011-06-27 20:00:00,343.38
2011-06-27 21:00:00,233.53
2011-06-27 22:00:00,166.17
2011-06-27 23:00:00,120.59
2011-06-28 00:00:00,35.62
2011-06-28 01:00:00,18.83
2011-06-28 02:00:00,11.17
2011-06-28 03:00:00,6.47
2011-06-28 04:00:00,6.67
2011-06-28 05:00:00,30.38
2011-06-28 06:00:00,152.63
2011-06-28 07:00:00,355.05
2011-06-28 08:00:00,540.18
2011-06-28 09:00:00,278.08
2011-06-28 10:00:00,146.61
2011-06-28 11:00:00,163.79
2011-06-28 12:00:00,232.2
2011-06-28 13:00:00,214.11
2011-06-28 14:00:00,194.15
2011-06-28 15:00:00,192.57
2011-06-28 16:00:00,253.79
2011-06-28 17:00:00,605.39
2011-06-28 18:00:00,600.33
2011-06-28 19:00:00,426.54
2011-06-28 20:00:00,343.37
2011-06-28 21:00:00,235.48
2011-06-28 22:00:00,166.27
2011-06-28 23:00:00,111.64
2011-06-29 00:00:00,42.73
2011-06-29 01:00:00,20.45
2011-06-29 02:00:00,8.53
2011-06-29 03:00:00,6.4
2011-06-29 04:00:00,6.81
2011-06-29 05:00:00,37.52
2011-06-29 06:00:00,140.02
2011-06-29 07:00:00,329.25
2011-06-29 08:00:00,470.89
2011-06-29 09:00:00,224.63
2011-06-29 10:00:00,135.19
2011-06-29 11:00:00,181.72
2011-06-29 12:00:00,215.46
2011-06-29 13:00:00,198.55
2011-06-29 14:00:00,226.61
2011-06-29 15:00:00,249.81
2011-06-29 16:00:00,360.75
2011-06-29 17:00:00,621.42
2011-06-29 18:00:00,635.35
2011-06-29 19:00:00,574.15
2011-06-29 20:00:00,404.93
2011-06-29 21:00:00,311.95
2011-06-29 22:00:00,208.3
2011-06-29 23:00:00,99.19
2011-06-30 00:00:00,47
2011-06-30 01:00:00,21.53
2011-06-30 02:00:00,8.09
2011-06-30 03:00:00,6.58
2011-06-30 04:00:00,6.7
2011-06-30 05:00:00,28.49
2011-06-30 06:00:00,129.69
2011-06-30 07:00:00,402.83
2011-06-30 08:00:00,519.36
2011-06-30 09:00:00,225.73
2011-06-30 10:00:00,144.61
2011-06-30 11:00:00,179.55
2011-06-30 12:00:00,219
2011-06-30 13:00:00,221.83
2011-06-30 14:00:00,212.46
2011-06-30 15:00:00,241.55
2011-06-30 16:00:00,335.69
2011-06-30 17:00:00,616.65
2011-06-30 18:00:00,672.05
2011-06-30 19:00:00,513.45
2011-06-30 20:00:00,373.74
2011-06-30 21:00:00,292.25
2011-06-30 22:00:00,220.27
2011-06-30 23:00:00,146.5
2011-07-20 00:00:00,46.54
2011-07-20 01:00:00,19.12
2011-07-20 02:00:00,6.76
2011-07-20 03:00:00,6.81
2011-07-20 04:00:00,6.46
2011-07-20 05:00:00,36.76
2011-07-20 06:00:00,153.74
2011-07-20 07:00:00,462.33
2011-07-20 08:00:00,642.28
2011-07-20 09:00:00,276.4
2011-07-20 10:00:00,183.05
2011-07-20 11:00:00,144.44
2011-07-20 12:00:00,187.51
2011-07-20 13:00:00,164.92
2011-07-20 14:00:00,164.23
2011-07-20 15:00:00,166.65
2011-07-20 16:00:00,306.51
2011-07-20 17:00:00,579.42
2011-07-20 18:00:00,554.86
2011-07-20 19:00:00,494.26
2011-07-20 20:00:00,372.8
2011-07-20 21:00:00,289
2011-07-20 22:00:00,253.34
2011-07-20 23:00:00,121.4
2011-07-21 00:00:00,53.62
2011-07-21 01:00:00,19.31
2011-07-21 02:00:00,7.46
2011-07-21 03:00:00,5.34
2011-07-21 04:00:00,5.95
2011-07-21 05:00:00,35.37
2011-07-21 06:00:00,140.48
2011-07-21 07:00:00,386.55
2011-07-21 08:00:00,498.95
2011-07-21 09:00:00,256.85
2011-07-21 10:00:00,158.18
2011-07-21 11:00:00,157.3
2011-07-21 12:00:00,162.29
2011-07-21 13:00:00,161.38
2011-07-21 14:00:00,149.8
2011-07-21 15:00:00,155.68
2011-07-21 16:00:00,306.41
2011-07-21 17:00:00,487.58
2011-07-21 18:00:00,521.32
2011-07-21 19:00:00,459.99
2011-07-21 20:00:00,396.55
2011-07-21 21:00:00,301.26
2011-07-21 22:00:00,267.03
2011-07-21 23:00:00,157.31
2011-07-22 00:00:00,60.9
2011-07-22 01:00:00,37.11
2011-07-22 02:00:00,13.75
2011-07-22 03:00:00,6.97
2011-07-22 04:00:00,7.2
2011-07-22 05:00:00,32.7
2011-07-22 06:00:00,121.39
2011-07-22 07:00:00,364.65
2011-07-22 08:00:00,535.87
2011-07-22 09:00:00,259.43
2011-07-22 10:00:00,183.35
2011-07-22 11:00:00,204.23
2011-07-22 12:00:00,280.88
2011-07-22 13:00:00,265.76
2011-07-22 14:00:00,303.91
2011-07-22 15:00:00,278.56
2011-07-22 16:00:00,346.2
2011-07-22 17:00:00,578.6
2011-07-22 18:00:00,594.82
2011-07-22 19:00:00,428.88
2011-07-22 20:00:00,357.86
2011-07-22 21:00:00,293.95
2011-07-22 22:00:00,259.66
2011-07-22 23:00:00,157.94
2011-07-23 00:00:00,148.16
2011-07-23 01:00:00,110.623333333
2011-07-23 02:00:00,71.93
2011-07-23 03:00:00,30.08
2011-07-23 04:00:00,10.48
2011-07-23 05:00:00,10.07
2011-07-23 06:00:00,37.67
2011-07-23 07:00:00,68.49
2011-07-23 08:00:00,164.92
2011-07-23 09:00:00,234.89
2011-07-23 10:00:00,384.95
2011-07-23 11:00:00,424.65
2011-07-23 12:00:00,359.28
